"","C_COUNTRY","C_CITY","C_DATE","C_AVG_TEMP","C_MAX_TEMP","C_MIN_TEMP","C_RAINFULL","C_RAIN","C_SNOW","C_STORM","C_FOG"
"1","Thailand","Bangkok",2011-01-01,25.9,32.4,19.4,"0",0,0,0,0
"2","Thailand","Bangkok",2011-01-02,27.2,32.7,21.4,"0",0,0,0,0
"3","Thailand","Bangkok",2011-01-03,27.8,33.3,22.8,"0",0,0,0,0
"4","Thailand","Bangkok",2011-01-04,28.3,33.8,23.3,"0",0,0,0,0
"5","Thailand","Bangkok",2011-01-05,28.3,33.2,23.8,"0",0,0,0,0
"6","Thailand","Bangkok",2011-01-06,29.1,33.4,25,"0",0,0,0,0
"7","Thailand","Bangkok",2011-01-07,27.3,31.9,24.5,"0",0,0,0,0
"8","Thailand","Bangkok",2011-01-08,26.6,31.5,23.1,"0",0,0,0,0
"9","Thailand","Bangkok",2011-01-09,27.3,32.6,22.1,"0",0,0,0,0
"10","Thailand","Bangkok",2011-01-10,25.9,30.6,22.1,"0",0,0,0,0
"11","Thailand","Bangkok",2011-01-11,27.2,31.5,22.1,"0",0,0,0,0
"12","Thailand","Bangkok",2011-01-12,25.8,30.1,22.7,"0.25",0,0,0,0
"13","Thailand","Bangkok",2011-01-13,26.4,32.2,21,"0",0,0,0,0
"14","Thailand","Bangkok",2011-01-14,26.8,31.5,22.6,"0",0,0,0,0
"15","Thailand","Bangkok",2011-01-15,26.3,32,22,"0",0,0,0,0
"16","Thailand","Bangkok",2011-01-16,24.1,29.2,20.2,"0",0,0,0,0
"17","Thailand","Bangkok",2011-01-17,24.8,29.4,19.5,"0",0,0,0,0
"18","Thailand","Bangkok",2011-01-18,25.6,32.1,19.8,"0",0,0,0,0
"19","Thailand","Bangkok",2011-01-19,26.8,32.6,20.8,"0",0,0,0,0
"20","Thailand","Bangkok",2011-01-20,26.8,32.8,21.8,"0",0,0,0,0
"21","Thailand","Bangkok",2011-01-21,27.8,34.3,21.2,"0",0,0,0,0
"22","Thailand","Bangkok",2011-01-22,27.8,33.3,20.6,"0",0,0,0,0
"23","Thailand","Bangkok",2011-01-23,28.3,32.5,24,"0",0,0,0,0
"24","Thailand","Bangkok",2011-01-24,29.2,34.5,24.6,"0",0,0,0,0
"25","Thailand","Bangkok",2011-01-25,28.9,34,25,"0",0,0,0,0
"26","Thailand","Bangkok",2011-01-26,28.8,34.2,23.9,"0",0,0,0,0
"27","Thailand","Bangkok",2011-01-27,28.6,34.2,25.2,"0",0,0,0,0
"28","Thailand","Bangkok",2011-01-28,29.1,34.2,24.7,"0",0,0,0,0
"29","Thailand","Bangkok",2011-01-29,27.3,32,24.1,"0",0,0,0,0
"30","Thailand","Bangkok",2011-01-30,25.8,31.5,22.2,"0",0,0,0,0
"31","Thailand","Bangkok",2011-01-31,25.7,31.2,21.5,"0",0,0,0,0
"32","Thailand","Bangkok",2011-02-01,26.3,32.4,21.4,"0",0,0,0,0
"33","Thailand","Bangkok",2011-02-02,27.1,32.6,22.4,"0",0,0,0,0
"34","Thailand","Bangkok",2011-02-03,28,34.1,23.4,"0",0,0,0,0
"35","Thailand","Bangkok",2011-02-04,28.8,35.5,23.3,"0",0,0,0,0
"36","Thailand","Bangkok",2011-02-05,28.6,34.5,24.3,"0",0,0,0,0
"37","Thailand","Bangkok",2011-02-06,28.3,34.1,25,"0",0,0,0,0
"38","Thailand","Bangkok",2011-02-07,28.8,34.1,25.2,"0",0,0,0,0
"39","Thailand","Bangkok",2011-02-08,29.2,36.1,25.2,"0",0,0,0,0
"40","Thailand","Bangkok",2011-02-09,28.5,33.9,25.2,"0",0,0,0,0
"41","Thailand","Bangkok",2011-02-10,28.8,34.4,25.2,"0",0,0,0,0
"42","Thailand","Bangkok",2011-02-11,29.1,34.8,25.1,"0",0,0,0,0
"43","Thailand","Bangkok",2011-02-12,28.6,33.1,25.8,"0",0,0,0,0
"44","Thailand","Bangkok",2011-02-13,28.4,33.1,26.2,"0",0,0,0,0
"45","Thailand","Bangkok",2011-02-14,29,33.6,25.6,"0",0,0,0,0
"46","Thailand","Bangkok",2011-02-15,27.3,32.6,25.5,"1.52",1,0,0,0
"47","Thailand","Bangkok",2011-02-16,28.6,34.2,24.5,"1.02",0,0,0,0
"48","Thailand","Bangkok",2011-02-17,29.4,34.6,26,"0",0,0,0,0
"49","Thailand","Bangkok",2011-02-18,29.3,34.6,26.2,"0",0,0,0,0
"50","Thailand","Bangkok",2011-02-19,29.9,35.8,26.6,"0",0,0,0,0
"51","Thailand","Bangkok",2011-02-20,29.3,33.9,26.8,"0",0,0,0,0
"52","Thailand","Bangkok",2011-02-21,28.5,33.6,26.1,"0",0,0,0,0
"53","Thailand","Bangkok",2011-02-22,28.7,35.6,25,"0",0,0,0,0
"54","Thailand","Bangkok",2011-02-23,28.1,32.6,25.7,"1.02",1,0,0,0
"55","Thailand","Bangkok",2011-02-24,28.6,34.4,24.8,"0",0,0,0,0
"56","Thailand","Bangkok",2011-02-25,29.7,34.9,26.4,"0",1,0,0,0
"57","Thailand","Bangkok",2011-02-26,28.7,33.3,26,"10.41",1,0,0,0
"58","Thailand","Bangkok",2011-02-27,28.6,33.2,24.3,"4.06",1,0,1,0
"59","Thailand","Bangkok",2011-02-28,29.4,34.4,23.9,"5.08",0,0,0,0
"60","Thailand","Bangkok",2011-03-01,29.7,34.4,26.7,"0",0,0,0,0
"61","Thailand","Bangkok",2011-03-02,29.8,34.6,26.8,"0",0,0,0,0
"62","Thailand","Bangkok",2011-03-03,28.1,33.3,24.4,"27.94",1,0,1,0
"63","Thailand","Bangkok",2011-03-04,27.6,31.1,22.9,"16.51",0,0,0,0
"64","Thailand","Bangkok",2011-03-05,29.8,35.5,24.8,"0",0,0,0,0
"65","Thailand","Bangkok",2011-03-06,30.2,35.9,26.4,"0",0,0,0,0
"66","Thailand","Bangkok",2011-03-07,30.2,35,27.2,"0",0,0,0,0
"67","Thailand","Bangkok",2011-03-08,28.7,32.6,26.8,"0",0,0,0,0
"68","Thailand","Bangkok",2011-03-09,28.5,33.2,26.2,"2.03",0,0,0,0
"69","Thailand","Bangkok",2011-03-10,29.6,35.1,25.8,"0",0,0,0,0
"70","Thailand","Bangkok",2011-03-11,30.6,35.6,26.2,"0",0,0,0,0
"71","Thailand","Bangkok",2011-03-12,29.9,34.3,27,"0",0,0,0,0
"72","Thailand","Bangkok",2011-03-13,29.5,34.5,26.4,"2.29",1,0,0,0
"73","Thailand","Bangkok",2011-03-14,29.5,34.6,26.3,"1.02",0,0,1,0
"74","Thailand","Bangkok",2011-03-15,27.3,34.6,23.4,"56.9",1,0,1,0
"75","Thailand","Bangkok",2011-03-16,22.8,26.6,18.8,"1.02",1,0,0,0
"76","Thailand","Bangkok",2011-03-17,18.6,20.4,17.6,"3.81",1,0,0,0
"77","Thailand","Bangkok",2011-03-18,22.1,26.2,17.6,"0.76",0,0,0,0
"78","Thailand","Bangkok",2011-03-19,26.5,33,19.8,"0",0,0,0,0
"79","Thailand","Bangkok",2011-03-20,29.2,34.6,23.3,"0",0,0,0,0
"80","Thailand","Bangkok",2011-03-21,29.7,34.2,25.7,"0",0,0,0,0
"81","Thailand","Bangkok",2011-03-22,30.1,34.8,26.8,"0",0,0,1,0
"82","Thailand","Bangkok",2011-03-23,25.4,29,23,"77.98",1,0,1,0
"83","Thailand","Bangkok",2011-03-24,27.7,31.9,24.5,"14.22",0,0,0,0
"84","Thailand","Bangkok",2011-03-25,27.7,30.6,25.4,"1.52",1,0,0,0
"85","Thailand","Bangkok",2011-03-26,26.8,29.7,25.5,"0",0,0,0,0
"86","Thailand","Bangkok",2011-03-27,25.2,29.1,22,"0",0,0,0,0
"87","Thailand","Bangkok",2011-03-28,22.2,23.7,21.2,"0",0,0,0,0
"88","Thailand","Bangkok",2011-03-29,20.9,24,19.7,"0",0,0,0,0
"89","Thailand","Bangkok",2011-03-30,22.6,26.4,19.2,"0",0,0,0,0
"90","Thailand","Bangkok",2011-03-31,24.4,29,19.9,"0",0,0,0,0
"91","Thailand","Bangkok",2011-04-01,28.3,34.3,23.2,"0",0,0,0,0
"92","Thailand","Bangkok",2011-04-02,29.2,34.8,24.9,"0",0,0,0,0
"93","Thailand","Bangkok",2011-04-03,29.3,34.5,26.2,"0",0,0,0,0
"94","Thailand","Bangkok",2011-04-04,29.1,33.4,26.2,"0",0,0,0,0
"95","Thailand","Bangkok",2011-04-05,29.2,34.8,25.8,"0",0,0,0,0
"96","Thailand","Bangkok",2011-04-06,29.2,33.5,26.6,"0",0,0,0,0
"97","Thailand","Bangkok",2011-04-07,29.1,33.9,26.5,"0",0,0,0,0
"98","Thailand","Bangkok",2011-04-08,29.2,34.2,26,"2.54",0,0,0,0
"99","Thailand","Bangkok",2011-04-09,28.7,33.7,24.6,"26.92",0,0,0,0
"100","Thailand","Bangkok",2011-04-10,28.3,33.1,23.4,"0",0,0,1,0
"101","Thailand","Bangkok",2011-04-11,29.3,33.2,25.8,"0",0,0,0,0
"102","Thailand","Bangkok",2011-04-12,29.2,33.6,26.4,"0",0,0,0,0
"103","Thailand","Bangkok",2011-04-13,28,33,26.2,"0.76",1,0,1,0
"104","Thailand","Bangkok",2011-04-14,28.5,32.4,26,"0",0,0,0,0
"105","Thailand","Bangkok",2011-04-15,29.5,34.4,26.1,"0",0,0,0,0
"106","Thailand","Bangkok",2011-04-16,30,35,26.4,"0",0,0,0,0
"107","Thailand","Bangkok",2011-04-17,30.5,35.6,25.9,"0",0,0,0,0
"108","Thailand","Bangkok",2011-04-18,30.8,36.1,27.7,"0",0,0,0,0
"109","Thailand","Bangkok",2011-04-19,28.6,33.2,25.8,"0.25",0,0,1,0
"110","Thailand","Bangkok",2011-04-20,29.9,35.8,25.2,"0",0,0,0,0
"111","Thailand","Bangkok",2011-04-21,30.2,34.8,26.8,"0",0,0,0,0
"112","Thailand","Bangkok",2011-04-22,31,35.6,27.9,"0",0,0,0,0
"113","Thailand","Bangkok",2011-04-23,27.7,34,24.9,"45.47",1,0,1,0
"114","Thailand","Bangkok",2011-04-24,28.2,34.5,24.7,"1.52",1,0,1,0
"115","Thailand","Bangkok",2011-04-25,26.6,32.1,23.8,"54.1",1,0,1,0
"116","Thailand","Bangkok",2011-04-26,29.2,33.8,24.6,"2.54",0,0,0,0
"117","Thailand","Bangkok",2011-04-27,29.9,34.3,26.9,"0",0,0,0,0
"118","Thailand","Bangkok",2011-04-28,30.4,34.8,27.2,"0",0,0,0,0
"119","Thailand","Bangkok",2011-04-29,30.3,34.1,27.6,"0",0,0,0,0
"120","Thailand","Bangkok",2011-04-30,30.7,36.1,27.2,"0",1,0,0,0
"121","Thailand","Bangkok",2011-05-01,28.3,31.5,26,"5.33",1,0,0,0
"122","Thailand","Bangkok",2011-05-02,30.7,35.7,26.6,"2.29",0,0,0,0
"123","Thailand","Bangkok",2011-05-03,31.2,36.1,28.1,"0",0,0,0,0
"124","Thailand","Bangkok",2011-05-04,31.5,37.5,24,"0",1,0,1,0
"125","Thailand","Bangkok",2011-05-05,30.8,36.7,23.8,"57.66",0,0,0,0
"126","Thailand","Bangkok",2011-05-06,30.9,36,25.2,"0",1,0,0,0
"127","Thailand","Bangkok",2011-05-07,29.8,34.5,24.3,"32.77",0,0,1,0
"128","Thailand","Bangkok",2011-05-08,29.7,34.2,28,"0.25",1,0,0,0
"129","Thailand","Bangkok",2011-05-09,29.4,33.7,27,"8.64",1,0,0,0
"130","Thailand","Bangkok",2011-05-10,29.2,33,26.6,"0",0,0,0,0
"131","Thailand","Bangkok",2011-05-11,29.1,34.8,26,"5.33",1,0,1,0
"132","Thailand","Bangkok",2011-05-12,29.1,34.8,26,"3.56",1,0,1,0
"133","Thailand","Bangkok",2011-05-13,28.7,34.7,25.6,"34.54",1,0,1,0
"134","Thailand","Bangkok",2011-05-14,27.4,32.3,25.6,"54.61",1,0,0,0
"135","Thailand","Bangkok",2011-05-15,27.8,30.5,25.2,"6.35",1,0,0,0
"136","Thailand","Bangkok",2011-05-16,29.4,34.6,25.9,"1.52",0,0,0,0
"137","Thailand","Bangkok",2011-05-17,30.3,39.2,27.2,"1.02",0,0,0,0
"138","Thailand","Bangkok",2011-05-18,28.7,34,25.6,"4.57",1,0,0,0
"139","Thailand","Bangkok",2011-05-19,28.8,34.6,25.5,"21.84",0,0,0,0
"140","Thailand","Bangkok",2011-05-20,30.6,35.2,25.7,"3.81",0,0,0,0
"141","Thailand","Bangkok",2011-05-21,29.8,35.4,25.5,"47.5",1,0,1,0
"142","Thailand","Bangkok",2011-05-22,30.6,35.5,25.5,"0",0,0,0,0
"143","Thailand","Bangkok",2011-05-23,31.6,36.7,27.5,"0",1,0,1,0
"144","Thailand","Bangkok",2011-05-24,30.2,35.7,26.2,"3.81",1,0,1,0
"145","Thailand","Bangkok",2011-05-25,28.2,33.7,25,"10.67",1,0,0,0
"146","Thailand","Bangkok",2011-05-26,29.7,35.2,24.8,"9.91",0,0,1,0
"147","Thailand","Bangkok",2011-05-27,28.6,33,26.5,"0.51",1,0,1,0
"148","Thailand","Bangkok",2011-05-28,29.8,35.6,26.1,"0",0,0,0,0
"149","Thailand","Bangkok",2011-05-29,30.4,35.2,27,"0",0,0,0,0
"150","Thailand","Bangkok",2011-05-30,30.8,35.6,27.7,"0",0,0,0,0
"151","Thailand","Bangkok",2011-05-31,29.7,35.5,27,"0",0,0,0,0
"152","Thailand","Bangkok",2011-06-01,30.8,34.8,27,"0",0,0,0,0
"153","Thailand","Bangkok",2011-06-02,29.6,34.4,25.6,"34.54",1,0,0,0
"154","Thailand","Bangkok",2011-06-03,28.4,31.5,26.9,"25.65",1,0,0,0
"155","Thailand","Bangkok",2011-06-04,28.4,31.2,26.1,"15.49",1,0,1,0
"156","Thailand","Bangkok",2011-06-05,29.7,33.4,25.9,"29.21",1,0,0,0
"157","Thailand","Bangkok",2011-06-06,28.8,33.2,24.6,"4.57",1,0,0,0
"158","Thailand","Bangkok",2011-06-07,28.3,32.5,24.5,"71.88",1,0,1,0
"159","Thailand","Bangkok",2011-06-08,29.9,34.2,24.9,"16.76",1,0,0,0
"160","Thailand","Bangkok",2011-06-09,29.3,36,25.4,"23.11",1,0,0,0
"161","Thailand","Bangkok",2011-06-10,27.9,33.8,25.3,"3.81",1,0,0,0
"162","Thailand","Bangkok",2011-06-11,29.4,33.1,26.5,"0",0,0,0,0
"163","Thailand","Bangkok",2011-06-12,28.3,30.8,26.5,"0",1,0,0,0
"164","Thailand","Bangkok",2011-06-13,27.4,34.3,26.2,"6.35",1,0,0,0
"165","Thailand","Bangkok",2011-06-14,29.1,33.2,26.1,"2.79",1,0,0,0
"166","Thailand","Bangkok",2011-06-15,28.8,33.4,26.5,"7.87",1,0,1,0
"167","Thailand","Bangkok",2011-06-16,29.1,32.4,25.6,"3.81",1,0,0,0
"168","Thailand","Bangkok",2011-06-17,28.9,32.5,27.2,"1.27",1,0,0,0
"169","Thailand","Bangkok",2011-06-18,28.9,32.4,27.1,"1.02",0,0,0,0
"170","Thailand","Bangkok",2011-06-19,29.8,33.8,26.9,"0",0,0,0,0
"171","Thailand","Bangkok",2011-06-20,29.5,33.1,27.2,"0",0,0,0,0
"172","Thailand","Bangkok",2011-06-21,29.4,34.4,27.2,"0.51",1,0,0,0
"173","Thailand","Bangkok",2011-06-22,29.2,33.7,26.8,"0",0,0,0,0
"174","Thailand","Bangkok",2011-06-23,29.6,34.4,26.1,"1.78",1,0,0,0
"175","Thailand","Bangkok",2011-06-24,29.8,33.7,27.1,"0.25",0,0,0,0
"176","Thailand","Bangkok",2011-06-25,30.1,34,27.4,"0",0,0,0,0
"177","Thailand","Bangkok",2011-06-26,29.9,33.7,27.9,"0.76",0,0,0,0
"178","Thailand","Bangkok",2011-06-27,28.8,32.2,27.5,"1.78",1,0,0,0
"179","Thailand","Bangkok",2011-06-28,30.2,34.6,27.7,"0.25",0,0,1,0
"180","Thailand","Bangkok",2011-06-29,30.2,34.8,27.8,"0.51",1,0,1,0
"181","Thailand","Bangkok",2011-06-30,28.1,33.5,24.6,"127.76",1,0,1,0
"182","Thailand","Bangkok",2011-07-01,26.3,31,24.3,"79.5",1,0,0,0
"183","Thailand","Bangkok",2011-07-02,27.2,32,24.3,"5.84",1,0,0,0
"184","Thailand","Bangkok",2011-07-03,28,32.3,24.7,"0.51",0,0,0,0
"185","Thailand","Bangkok",2011-07-04,28.8,33.9,25.2,"0",0,0,0,0
"186","Thailand","Bangkok",2011-07-05,29.6,34.6,25.2,"0",0,0,0,0
"187","Thailand","Bangkok",2011-07-06,30.3,34.8,25.5,"0",0,0,0,0
"188","Thailand","Bangkok",2011-07-07,31.2,36.1,26.6,"0",0,0,0,0
"189","Thailand","Bangkok",2011-07-08,30.9,36.7,27.4,"3.05",1,0,0,0
"190","Thailand","Bangkok",2011-07-09,29.2,35.3,25.3,"28.19",0,0,0,0
"191","Thailand","Bangkok",2011-07-10,28.8,34.9,25.2,"17.27",1,0,1,0
"192","Thailand","Bangkok",2011-07-11,29.7,34.2,25.4,"0.76",0,0,1,0
"193","Thailand","Bangkok",2011-07-12,29.2,33.8,26.3,"19.05",0,0,0,0
"194","Thailand","Bangkok",2011-07-13,29.8,33.4,26.2,"14.99",0,0,0,0
"195","Thailand","Bangkok",2011-07-14,28.7,34.5,26.5,"8.64",1,0,1,0
"196","Thailand","Bangkok",2011-07-15,28.3,31.3,26.2,"0.51",1,0,0,0
"197","Thailand","Bangkok",2011-07-16,27.7,33.3,25,"16.76",1,0,1,0
"198","Thailand","Bangkok",2011-07-17,28,32.7,24.8,"10.92",1,0,0,0
"199","Thailand","Bangkok",2011-07-18,29,33.8,25.6,"2.03",1,0,0,0
"200","Thailand","Bangkok",2011-07-19,28.6,32.7,25.5,"2.79",1,0,1,0
"201","Thailand","Bangkok",2011-07-20,29,33.8,26.4,"4.83",1,0,0,0
"202","Thailand","Bangkok",2011-07-21,27.2,30,25.7,"7.37",1,0,0,0
"203","Thailand","Bangkok",2011-07-22,27.5,31.2,25.2,"4.57",1,0,0,0
"204","Thailand","Bangkok",2011-07-23,28.6,33.7,25,"18.29",1,0,0,0
"205","Thailand","Bangkok",2011-07-24,28.9,33.2,24.5,"14.48",0,0,0,0
"206","Thailand","Bangkok",2011-07-25,28.2,33.1,26.4,"16.76",1,0,0,0
"207","Thailand","Bangkok",2011-07-26,28.7,34,24.9,"47.5",1,0,1,0
"208","Thailand","Bangkok",2011-07-27,28.4,33.4,24.3,"46.23",0,0,0,0
"209","Thailand","Bangkok",2011-07-28,29.4,34.8,25.4,"31.24",0,0,0,0
"210","Thailand","Bangkok",2011-07-29,29.3,34.2,25.5,"0.25",1,0,0,0
"211","Thailand","Bangkok",2011-07-30,27.8,31.3,25.5,"2.29",1,0,0,0
"212","Thailand","Bangkok",2011-07-31,27.1,29.2,25.2,"5.59",1,0,0,0
"213","Thailand","Bangkok",2011-08-01,26.7,28.5,24.9,"37.59",1,0,0,0
"214","Thailand","Bangkok",2011-08-02,28.9,33,26.1,"0.51",1,0,0,0
"215","Thailand","Bangkok",2011-08-03,29.7,33.8,27.4,"0",0,0,0,0
"216","Thailand","Bangkok",2011-08-04,29.7,34,26.3,"0",0,0,0,0
"217","Thailand","Bangkok",2011-08-05,28.1,35,25.9,"36.58",1,0,0,0
"218","Thailand","Bangkok",2011-08-06,29.1,34.4,25.8,"1.78",1,0,0,0
"219","Thailand","Bangkok",2011-08-07,28.7,33,26.3,"7.62",1,0,0,0
"220","Thailand","Bangkok",2011-08-08,29.3,34.2,26.1,"4.06",0,0,0,0
"221","Thailand","Bangkok",2011-08-09,28.2,32.8,25.6,"16",1,0,1,0
"222","Thailand","Bangkok",2011-08-10,28.6,32.6,25.2,"0.51",0,0,0,0
"223","Thailand","Bangkok",2011-08-11,26.9,30.7,24.9,"19.56",1,0,0,0
"224","Thailand","Bangkok",2011-08-12,27.7,33,24.6,"7.87",1,0,0,0
"225","Thailand","Bangkok",2011-08-13,29.4,34,24.8,"3.81",0,0,0,0
"226","Thailand","Bangkok",2011-08-14,28.3,34.1,25,"14.22",0,0,0,0
"227","Thailand","Bangkok",2011-08-15,27.6,33.4,24.7,"4.57",1,0,0,0
"228","Thailand","Bangkok",2011-08-16,26.7,30.6,24.8,"27.69",1,0,1,0
"229","Thailand","Bangkok",2011-08-17,27.7,33.1,24.6,"19.81",1,0,1,0
"230","Thailand","Bangkok",2011-08-18,29.2,33.5,25.1,"3.81",0,0,0,0
"231","Thailand","Bangkok",2011-08-19,27.4,31.6,26,"7.37",1,0,0,0
"232","Thailand","Bangkok",2011-08-20,28.7,32.7,25.5,"0",0,0,0,0
"233","Thailand","Bangkok",2011-08-21,28.8,33.3,26.1,"0.51",1,0,0,0
"234","Thailand","Bangkok",2011-08-22,30.3,35.2,26,"0",0,0,0,0
"235","Thailand","Bangkok",2011-08-23,30.7,35.6,26.2,"0",0,0,0,0
"236","Thailand","Bangkok",2011-08-24,30.8,36.7,26.6,"7.87",0,0,0,0
"237","Thailand","Bangkok",2011-08-25,28.8,35.1,25.4,"12.19",1,0,1,0
"238","Thailand","Bangkok",2011-08-26,27.4,33.6,24.9,"15.49",1,0,1,0
"239","Thailand","Bangkok",2011-08-27,27.7,33.5,24.5,"54.61",1,0,0,0
"240","Thailand","Bangkok",2011-08-28,27.9,31.5,25.3,"7.62",1,0,0,0
"241","Thailand","Bangkok",2011-08-29,27.7,30.5,25.5,"0",1,0,0,0
"242","Thailand","Bangkok",2011-08-30,28.4,33.6,26,"9.14",1,0,0,0
"243","Thailand","Bangkok",2011-08-31,28.8,33.5,25.8,"2.79",0,0,0,0
"244","Thailand","Bangkok",2011-09-01,28.3,33.8,25.8,"9.91",1,0,0,0
"245","Thailand","Bangkok",2011-09-02,28.4,32.6,25.7,"4.32",1,0,0,0
"246","Thailand","Bangkok",2011-09-03,28.7,34.3,24.8,"38.35",1,0,0,0
"247","Thailand","Bangkok",2011-09-04,28.7,34.4,24.4,"2.79",0,0,1,0
"248","Thailand","Bangkok",2011-09-05,28.4,31.7,25.8,"0.76",0,0,0,0
"249","Thailand","Bangkok",2011-09-06,28.2,33.3,25.9,"2.03",1,0,0,0
"250","Thailand","Bangkok",2011-09-07,28.2,33.9,25.8,"25.65",1,0,0,0
"251","Thailand","Bangkok",2011-09-08,27.7,33.2,25.3,"22.35",1,0,1,0
"252","Thailand","Bangkok",2011-09-09,28.1,33,25.1,"8.38",1,0,0,0
"253","Thailand","Bangkok",2011-09-10,26.2,29.5,25,"7.87",1,0,0,0
"254","Thailand","Bangkok",2011-09-11,26.6,29.8,24.8,"13.21",1,0,1,0
"255","Thailand","Bangkok",2011-09-12,28.6,31.6,25.4,"9.4",0,0,0,0
"256","Thailand","Bangkok",2011-09-13,28.9,35.2,27,"0",0,0,0,0
"257","Thailand","Bangkok",2011-09-14,29.2,33.5,26.8,"2.29",1,0,0,0
"258","Thailand","Bangkok",2011-09-15,27.9,34.9,25.8,"0.51",1,0,0,0
"259","Thailand","Bangkok",2011-09-16,28.9,34,25.2,"4.83",0,0,0,0
"260","Thailand","Bangkok",2011-09-17,29.1,33.7,25.7,"0",0,0,0,0
"261","Thailand","Bangkok",2011-09-18,29.4,34.2,26.1,"0.25",1,0,0,0
"262","Thailand","Bangkok",2011-09-19,29.9,34.5,26.4,"0",0,0,0,0
"263","Thailand","Bangkok",2011-09-20,29.3,32.6,27,"1.02",1,0,0,0
"264","Thailand","Bangkok",2011-09-21,27.9,30.2,26.5,"6.1",1,0,0,0
"265","Thailand","Bangkok",2011-09-22,26.8,30.9,25.7,"28.45",1,0,0,0
"266","Thailand","Bangkok",2011-09-23,27.1,31.7,25.2,"18.54",1,0,0,0
"267","Thailand","Bangkok",2011-09-24,27.7,32.6,24.7,"1.78",0,0,0,0
"268","Thailand","Bangkok",2011-09-25,28.8,34.5,25.1,"0",0,0,0,0
"269","Thailand","Bangkok",2011-09-26,29.4,35.7,25.2,"8.38",1,0,1,0
"270","Thailand","Bangkok",2011-09-27,27.2,31.1,24.8,"8.89",1,0,0,0
"271","Thailand","Bangkok",2011-09-28,28.8,35,25.2,"0.25",0,0,0,0
"272","Thailand","Bangkok",2011-09-29,28.4,33.3,25.8,"6.1",1,0,0,0
"273","Thailand","Bangkok",2011-09-30,29.3,33.7,25.5,"0",1,0,0,0
"274","Thailand","Bangkok",2011-10-01,28.4,35.2,26.1,"9.14",0,0,0,0
"275","Thailand","Bangkok",2011-10-02,29.8,34.6,25.5,"0",0,0,0,0
"276","Thailand","Bangkok",2011-10-03,27.7,34.8,23.5,"25.15",1,0,0,0
"277","Thailand","Bangkok",2011-10-04,27.3,31.7,23.2,"6.1",1,0,0,0
"278","Thailand","Bangkok",2011-10-05,28.4,34.2,25.1,"20.07",1,0,1,0
"279","Thailand","Bangkok",2011-10-06,28.1,32.8,25,"2.29",0,0,0,0
"280","Thailand","Bangkok",2011-10-07,27.9,32,25.2,"0",1,0,0,0
"281","Thailand","Bangkok",2011-10-08,26,28.3,24.1,"17.53",1,0,0,0
"282","Thailand","Bangkok",2011-10-09,27,32.2,24.8,"27.18",1,0,1,0
"283","Thailand","Bangkok",2011-10-10,26.7,30.5,24.5,"7.87",1,0,1,0
"284","Thailand","Bangkok",2011-10-11,28.2,33.5,25.2,"0.51",1,0,0,0
"285","Thailand","Bangkok",2011-10-12,27.1,30.9,25.4,"5.84",1,0,1,0
"286","Thailand","Bangkok",2011-10-13,27.3,32.2,24.7,"42.93",1,0,1,0
"287","Thailand","Bangkok",2011-10-14,26.6,32.2,24.2,"61.98",1,0,1,0
"288","Thailand","Bangkok",2011-10-15,27.1,32.9,23.9,"40.39",1,0,1,0
"289","Thailand","Bangkok",2011-10-16,26.1,30,23.5,"43.18",1,0,1,0
"290","Thailand","Bangkok",2011-10-17,27,31.4,24.8,"2.54",0,0,1,0
"291","Thailand","Bangkok",2011-10-18,28,31.6,24.8,"0",0,0,0,0
"292","Thailand","Bangkok",2011-10-19,28.7,33.7,25.2,"0",0,0,0,0
"293","Thailand","Bangkok",2011-10-20,28,31.8,26,"2.79",1,0,1,0
"294","Thailand","Bangkok",2011-10-21,29.3,34.2,25.9,"1.02",0,0,0,0
"295","Thailand","Bangkok",2011-10-22,29.7,34.5,25.6,"0",0,0,0,0
"296","Thailand","Bangkok",2011-10-23,29.8,34.2,26,"0",0,0,0,0
"297","Thailand","Bangkok",2011-10-24,30.3,35,26.3,"0",0,0,0,0
"298","Thailand","Bangkok",2011-10-25,29.1,35.2,25.4,"28.45",0,0,1,0
"299","Thailand","Bangkok",2011-10-26,29.7,34.5,24.7,"0",0,0,0,0
"300","Thailand","Bangkok",2011-10-27,30.3,35.3,26.4,"3.05",0,0,1,0
"301","Thailand","Bangkok",2011-10-28,28.7,33.6,25.4,"14.99",0,0,0,0
"302","Thailand","Bangkok",2011-10-29,28.9,33.5,25,"0",0,0,0,0
"303","Thailand","Bangkok",2011-10-30,29.2,33.3,25.6,"0",0,0,0,0
"304","Thailand","Bangkok",2011-10-31,29.6,34.4,25.4,"0",0,0,0,0
"305","Thailand","Bangkok",2011-11-01,29.5,34.1,25.8,"0",0,0,0,0
"306","Thailand","Bangkok",2011-11-02,29.8,33.6,25.7,"0",0,0,0,0
"307","Thailand","Bangkok",2011-11-03,29.3,34.4,25.7,"0",0,0,0,0
"308","Thailand","Bangkok",2011-11-04,29.3,34.4,25.3,"0",0,0,0,0
"309","Thailand","Bangkok",2011-11-05,29.1,33.1,25.4,"0",0,0,0,0
"310","Thailand","Bangkok",2011-11-06,29.7,33.7,26,"0",0,0,0,0
"311","Thailand","Bangkok",2011-11-07,29.9,34.4,26.7,"0",0,0,0,0
"312","Thailand","Bangkok",2011-11-08,30.1,34.9,26.1,"0",0,0,0,0
